# File: A271.freight_coef.csv
# Title: Coefficients of freight inputs to energy and ag commodities
# Units: million tkm per EJ = ton-meters per GJ
# Comments: price-unit-conversion takes into account the following:
#  (1) transportation output unit is 1e6 times the price unit denominator whereas all other sectors are 1e9.
#  (2) transportation price unit is 1990$ whereas others are 1975$.
#  (3) trn_freight costs are 17x higher than rail mode (the dominant mode for some of these fuels). Some de-rating is appropriate.
# Note: the methods are not set up to handle different tkm inputs for different refined liquid fuel commodities (e.g., ref liq industrial, ref liq enduse need to have the same coef in each region)
# Column types: cccccnnnnnn
# ----------
region,supplysector,subsector,technology,minicam.energy.input,price.unit.conversion,1971,1990,2000,2010,2100
USA,traded rapeseed,Africa_Northern traded rapeseed,Africa_Northern traded rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded rapeseed,Africa_Southern traded rapeseed,Africa_Southern traded rapeseed,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rapeseed,Africa_Southern traded rapeseed,Africa_Southern traded rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded rapeseed,Africa_Western traded rapeseed,Africa_Western traded rapeseed,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rapeseed,Africa_Western traded rapeseed,Africa_Western traded rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded rapeseed,Argentina traded rapeseed,Argentina traded rapeseed,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rapeseed,Argentina traded rapeseed,Argentina traded rapeseed,trn_shipping_intl,0.00045208,1000,2000,2000,2000,2000
USA,traded rapeseed,Australia_NZ traded rapeseed,Australia_NZ traded rapeseed,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rapeseed,Australia_NZ traded rapeseed,Australia_NZ traded rapeseed,trn_shipping_intl,0.00045208,2500,2500,2500,2500,2500
USA,traded rapeseed,Brazil traded rapeseed,Brazil traded rapeseed,trn_freight,3.62E-05,150,150,150,150,150
USA,traded rapeseed,Brazil traded rapeseed,Brazil traded rapeseed,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
USA,traded rapeseed,Canada traded rapeseed,Canada traded rapeseed,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rapeseed,Canada traded rapeseed,Canada traded rapeseed,trn_shipping_intl,0.00045208,1000,1000,1000,1000,1000
USA,traded rapeseed,Central America and Caribbean traded rapeseed,Central America and Caribbean traded rapeseed,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rapeseed,Central America and Caribbean traded rapeseed,Central America and Caribbean traded rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded rapeseed,Central Asia traded rapeseed,Central Asia traded rapeseed,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rapeseed,China traded rapeseed,China traded rapeseed,trn_freight,3.62E-05,150,150,150,150,150
USA,traded rapeseed,China traded rapeseed,China traded rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded rapeseed,Colombia traded rapeseed,Colombia traded rapeseed,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rapeseed,Colombia traded rapeseed,Colombia traded rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded rapeseed,EU-12 traded rapeseed,EU-12 traded rapeseed,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rapeseed,EU-12 traded rapeseed,EU-12 traded rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded rapeseed,EU-15 traded rapeseed,EU-15 traded rapeseed,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rapeseed,EU-15 traded rapeseed,EU-15 traded rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded rapeseed,Europe_Eastern traded rapeseed,Europe_Eastern traded rapeseed,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rapeseed,Europe_Eastern traded rapeseed,Europe_Eastern traded rapeseed,trn_shipping_intl,0.00045208,3000,0,3000,3000,3000
USA,traded rapeseed,Europe_Non_EU traded rapeseed,Europe_Non_EU traded rapeseed,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rapeseed,Europe_Non_EU traded rapeseed,Europe_Non_EU traded rapeseed,trn_shipping_intl,0.00045208,1500,1500,1500,1500,1500
USA,traded rapeseed,European Free Trade Association traded rapeseed,European Free Trade Association traded rapeseed,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rapeseed,European Free Trade Association traded rapeseed,European Free Trade Association traded rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded rapeseed,India traded rapeseed,India traded rapeseed,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rapeseed,India traded rapeseed,India traded rapeseed,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
USA,traded rapeseed,Indonesia traded rapeseed,Indonesia traded rapeseed,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rapeseed,Indonesia traded rapeseed,Indonesia traded rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded rapeseed,Japan traded rapeseed,Japan traded rapeseed,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rapeseed,Japan traded rapeseed,Japan traded rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded rapeseed,Mexico traded rapeseed,Mexico traded rapeseed,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rapeseed,Mexico traded rapeseed,Mexico traded rapeseed,trn_shipping_intl,0.00045208,2000,2000,2000,2000,2000
USA,traded rapeseed,Middle East traded rapeseed,Middle East traded rapeseed,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rapeseed,Middle East traded rapeseed,Middle East traded rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded rapeseed,Pakistan traded rapeseed,Pakistan traded rapeseed,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rapeseed,Pakistan traded rapeseed,Pakistan traded rapeseed,trn_shipping_intl,0.00045208,2000,2000,2000,2000,2000
USA,traded rapeseed,Russia traded rapeseed,Russia traded rapeseed,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rapeseed,Russia traded rapeseed,Russia traded rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded rapeseed,South Africa traded rapeseed,South Africa traded rapeseed,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rapeseed,South Africa traded rapeseed,South Africa traded rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded rapeseed,South America_Northern traded rapeseed,South America_Northern traded rapeseed,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rapeseed,South America_Northern traded rapeseed,South America_Northern traded rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded rapeseed,South America_Southern traded rapeseed,South America_Southern traded rapeseed,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rapeseed,South America_Southern traded rapeseed,South America_Southern traded rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded rapeseed,South Asia traded rapeseed,South Asia traded rapeseed,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rapeseed,South Asia traded rapeseed,South Asia traded rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded rapeseed,South Korea traded rapeseed,South Korea traded rapeseed,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rapeseed,South Korea traded rapeseed,South Korea traded rapeseed,trn_shipping_intl,0.00045208,2000,4000,4000,4000,4000
USA,traded rapeseed,Southeast Asia traded rapeseed,Southeast Asia traded rapeseed,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rapeseed,Southeast Asia traded rapeseed,Southeast Asia traded rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded rapeseed,USA traded rapeseed,USA traded rapeseed,trn_freight,3.62E-05,600,600,600,600,600
USA,traded rapeseed,USA traded rapeseed,USA traded rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Africa_Eastern,FeedCrops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Africa_Eastern,FoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Africa_Eastern,NonFoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Africa_Eastern,regional rapeseed,imported rapeseed,imported rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Africa_Northern,FeedCrops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,FoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,NonFoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,regional rapeseed,imported rapeseed,imported rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Africa_Southern,FeedCrops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,FoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,NonFoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,regional rapeseed,imported rapeseed,imported rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Africa_Western,FeedCrops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,FoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,NonFoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,regional rapeseed,imported rapeseed,imported rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Argentina,FeedCrops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Argentina,NonFoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Argentina,regional rapeseed,imported rapeseed,imported rapeseed,trn_shipping_intl,0.00045208,1000,2000,2000,2000,2000
Australia_NZ,FeedCrops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,NonFoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,regional rapeseed,imported rapeseed,imported rapeseed,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
Brazil,FeedCrops,Rapeseed,Rapeseed,trn_freight,3.62E-05,150,150,150,150,150
Brazil,FoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,150,150,150,150,150
Brazil,NonFoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,150,150,150,150,150
Brazil,regional rapeseed,imported rapeseed,imported rapeseed,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
Canada,FeedCrops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Canada,FoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Canada,NonFoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Canada,regional rapeseed,imported rapeseed,imported rapeseed,trn_shipping_intl,0.00045208,1000,1000,1000,1000,1000
Central America and Caribbean,FeedCrops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Central America and Caribbean,FoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Central America and Caribbean,NonFoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Central America and Caribbean,regional rapeseed,imported rapeseed,imported rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Central Asia,FeedCrops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Central Asia,FoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Central Asia,NonFoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
China,FeedCrops,Rapeseed,Rapeseed,trn_freight,3.62E-05,150,150,150,150,150
China,FoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,150,150,150,150,150
China,NonFoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,150,150,150,150,150
China,regional rapeseed,imported rapeseed,imported rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Colombia,FeedCrops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Colombia,FoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Colombia,NonFoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Colombia,regional rapeseed,imported rapeseed,imported rapeseed,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
EU-12,FeedCrops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
EU-12,FoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
EU-12,NonFoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
EU-12,regional rapeseed,imported rapeseed,imported rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
EU-15,FeedCrops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
EU-15,FoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
EU-15,NonFoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
EU-15,regional rapeseed,imported rapeseed,imported rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Europe_Eastern,FeedCrops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Europe_Eastern,FoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Europe_Eastern,NonFoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Europe_Eastern,regional rapeseed,imported rapeseed,imported rapeseed,trn_shipping_intl,0.00045208,3000,0,3000,3000,3000
Europe_Non_EU,FeedCrops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Europe_Non_EU,FoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Europe_Non_EU,NonFoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Europe_Non_EU,regional rapeseed,imported rapeseed,imported rapeseed,trn_shipping_intl,0.00045208,1500,1500,1500,1500,1500
European Free Trade Association,FeedCrops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
European Free Trade Association,FoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
European Free Trade Association,NonFoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
European Free Trade Association,regional rapeseed,imported rapeseed,imported rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
India,FeedCrops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
India,FoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
India,NonFoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
India,regional rapeseed,imported rapeseed,imported rapeseed,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
Indonesia,FeedCrops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Indonesia,FoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Indonesia,NonFoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Indonesia,regional rapeseed,imported rapeseed,imported rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Japan,FeedCrops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Japan,FoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Japan,NonFoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Japan,regional rapeseed,imported rapeseed,imported rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Mexico,FeedCrops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Mexico,FoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Mexico,NonFoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Mexico,regional rapeseed,imported rapeseed,imported rapeseed,trn_shipping_intl,0.00045208,2000,2000,2000,2000,2000
Middle East,FeedCrops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Middle East,FoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Middle East,NonFoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Middle East,regional rapeseed,imported rapeseed,imported rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Pakistan,FeedCrops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Pakistan,FoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Pakistan,NonFoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Pakistan,regional rapeseed,imported rapeseed,imported rapeseed,trn_shipping_intl,0.00045208,2000,2000,2000,2000,2000
Russia,FeedCrops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Russia,FoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Russia,NonFoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Russia,regional rapeseed,imported rapeseed,imported rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
South Africa,FeedCrops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
South Africa,FoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
South Africa,NonFoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
South Africa,regional rapeseed,imported rapeseed,imported rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
South America_Northern,FeedCrops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
South America_Northern,FoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
South America_Northern,NonFoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
South America_Northern,regional rapeseed,imported rapeseed,imported rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
South America_Southern,FeedCrops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
South America_Southern,FoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
South America_Southern,NonFoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
South America_Southern,regional rapeseed,imported rapeseed,imported rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
South Asia,FeedCrops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
South Asia,FoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
South Asia,NonFoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
South Asia,regional rapeseed,imported rapeseed,imported rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
South Korea,FeedCrops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
South Korea,FoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
South Korea,NonFoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
South Korea,regional rapeseed,imported rapeseed,imported rapeseed,trn_shipping_intl,0.00045208,2000,4000,4000,4000,4000
Southeast Asia,FeedCrops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,NonFoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,regional rapeseed,imported rapeseed,imported rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,FeedCrops,Soybean,Soybean,trn_freight,3.62E-05,600,600,600,600,600
USA,FoodDemand_Crops,Soybean,Soybean,trn_freight,3.62E-05,600,600,600,600,600
USA,NonFoodDemand_Crops,Soybean,Soybean,trn_freight,3.62E-05,600,600,600,600,600
USA,regional soybean,imported soybean,imported soybean,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded soybean,Africa_Eastern traded soybean,Africa_Eastern traded soybean,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean,Africa_Eastern traded soybean,Africa_Eastern traded soybean,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded soybean,Africa_Northern traded soybean,Africa_Northern traded soybean,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean,Africa_Northern traded soybean,Africa_Northern traded soybean,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded soybean,Africa_Southern traded soybean,Africa_Southern traded soybean,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean,Africa_Southern traded soybean,Africa_Southern traded soybean,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded soybean,Africa_Western traded soybean,Africa_Western traded soybean,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean,Africa_Western traded soybean,Africa_Western traded soybean,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded soybean,Argentina traded soybean,Argentina traded soybean,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean,Argentina traded soybean,Argentina traded soybean,trn_shipping_intl,0.00045208,1000,2000,2000,2000,2000
USA,traded soybean,Australia_NZ traded soybean,Australia_NZ traded soybean,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean,Australia_NZ traded soybean,Australia_NZ traded soybean,trn_shipping_intl,0.00045208,2500,2500,2500,2500,2500
USA,traded soybean,Brazil traded soybean,Brazil traded soybean,trn_freight,3.62E-05,150,150,150,150,150
USA,traded soybean,Brazil traded soybean,Brazil traded soybean,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
